"title","pCategoryName","pCategoryID","sCategoryName","sCategoryID","itemId","price"
"Motorola Nexus 6 XT1103 - 32GB - Midnight Blue (Unlocked) Smartphone","Cell Phones & Smartphones","9355","","","224963408641","69.99"
"Original Unlocked LG Nexus 5X H798 32GB ROM 2GB RAM 4G LTE 5.2" Android 12MP","Cell Phones & Smartphones","9355","","","265288209156","87.39"
"Huawei Nexus 6P H1511 64GB GSM Unlocked Silver Android 4G Smartphone Fair","Cell Phones & Smartphones","9355","","","185128913246","115.0"
"Nexus 5 D820 - 16GB - Black (Unlocked) C Stock","Cell Phones & Smartphones","9355","","","185205414442","79.99"
"CRACKED SCREEN Samsung Google Next Sprint Cell Phone SPHL700 for Parts Only","Cell Phones & Smartphones","9355","","","394019944194","9.99"
"Nexus SCH-I515 - 32GB - Metallic Silver (Verizon) Smartphone","Cell Phones & Smartphones","9355","","","175022928229","26.99"
"LG E960 Nexus 4 T-Mobile Smartphone  GOOD","Cell Phones & Smartphones","9355","","","175232206718","39.9"
"Google Huawei Nexus 6P 12MP 128GB ROM GSM 4G LTE Android Mobile phone Unlocked","Cell Phones & Smartphones","9355","","","265381748372","133.56"
"Samsung 2 x note 5 s7 nexus 5x note edge mega not working parts","Cell Phones & Smartphones","9355","","","255327424452","80.0"
"Samsung Galaxy S21 Ultra Type C Cable USB C Charger Braided Cable 3 Pack 10FT","Cell Phones & Smartphones","9355","","","164981882716","25.01"
"LG NEXUS 5 (UNLOCKED) CLEAN ESN, WORKS, PLEASE READ! 47536","Cell Phones & Smartphones","9355","","","185346007285","37.19"
"Samsung Nexus 10    10"     16GB    **** SPECIAL PRICING ****","Tablets & eBook Readers","171485","","","224219882638","69.99"
"LG Nexus 4 E960 16GB Black (T-Mobile) - DIGITIZER/TOUCH SCREEN ISSUE, READ BELOW","Cell Phones & Smartphones","9355","","","142706385190","24.95"
"Brand New Sealed Original LG Nexus 5X H790 2GB RAM 5.2" 12MP Unlocked Smartphone","Cell Phones & Smartphones","9355","","","304339873083","86.99"
"Original LG Nexus 5X H790 2GB RAM 5.2" 12MP Unlocked Smartphone--Brand New Inbox","Cell Phones & Smartphones","9355","","","363639519810","72.0"
"LG Nexus 5X H790 T-MOBILE Smartphone - GOOD + Chrger (WHITE)","Cell Phones & Smartphones","9355","","","234445987128","49.9"
"HTC Google Nexus 9 16GB- Black  - Wifi ONLY - Fully Functional","Tablets & eBook Readers","171485","","","134079771334","69.95"
"Asus Nexus 7 (1st Generation) 32GB Wi-Fi  7in NEXUS7-ASUS-2B32 Black Tablet Wifi","Tablets & eBook Readers","171485","","","294393341389","80.96"
"HTC Nexus 9 8.9" OP82100 32gb White (Wi-Fi) Tablet-Reduced Price-qW0054","Tablets & eBook Readers","171485","","","304438535664","48.05"
"Unlocked LG Nexus 5X H790 4G LTE 5.2" Android  (US Warranty GSM +CDMA) 16GB&32GB","Cell Phones & Smartphones","9355","","","174987488876","80.74"
"LG NEXUS 5X, 16GB, (UNKNOWN CARRIER), CLEAN ESN, WORKS, PLEASE READ! 45073","Cell Phones & Smartphones","9355","","","185205423910","47.11"
"LG Google Nexus 5X LG-H791 32GB CDMA Verizon Smartphone FOR PARTS B","Cell Phones & Smartphones","9355","","","275055837600","11.8"
"Nexus 5 D820 - 16GB - White Smartphone (Unlocked)","Cell Phones & Smartphones","9355","","","143942784368","59.99"
"LG","Cell Phones & Smartphones","9355","","","144422711067","65.0"
"Nexus 5X H790 - 16GB - (Color White)  - LOCKED PARTS ONLY. AS-IS","Cell Phones & Smartphones","9355","","","162703930072","85.0"
"LG NEXUS 5X (UNLOCKED) CLEAN ESN, UNTESTED, PLEASE READ! 46967","Cell Phones & Smartphones","9355","","","175183087603","29.75"
"Nexus 7 from Google (7-Inch, 16 GB, Black) by ASUS (2013) Tablet","Tablets & eBook Readers","171485","","","254486547410","109.99"
"Nexus Tablet From Asus Only For Parts Will Not Turn  On. Read Discription","Cell Phones & Smartphones","9355","","","224689120106","29.0"
"LG NEXUS 5, 16GB (UNKNOWN CARRIER) CLEAN ESN, WORKS, PLEASE READ! 47719","Cell Phones & Smartphones","9355","","","185356877092","37.19"
"LG Nexus 4 E960 8GB Black Smartphone - FOR PARTS","Cell Phones & Smartphones","9355","","","402876421604","16.9"
"ASUS Nexus 7 K008 - 16GB - Black (Wi-Fi) 7" Tablet","Tablets & eBook Readers","171485","","","133546817381","49.99"
"LG NEXUS 5X, 32GB (UNLOCKED) CLEAN ESN, WORKS, PLEASE READ! 48051","Cell Phones & Smartphones","9355","","","185384381723","43.99"
"Motorola Nexus 6 - 32 GB - (Unlocked) Smartphone","Cell Phones & Smartphones","9355","","","194965631180","50.0"
"*NEW SEALED*  AT&T TMOBILE Motorola X Nexus 6 32/4G 5.97" Smartphone/BLUE/64G HK","Cell Phones & Smartphones","9355","","","363738875352","119.99"
"SAMSUNG GALAXY NEXUS (UNKNOWN CARRIER) CLEAN ESN, UNTESTED, PLEASE READ! 46802","Cell Phones & Smartphones","9355","","","185298565697","10.37"
